task_id,splitter,max_depth,dataset,mean_accuracy, std_accuracy,n_fold
15,worst,1,breast-w,0.6609316770186336,0.018304443722916057,0.6571428571428571|0.6571428571428571|0.6571428571428571|0.6571428571428571|0.6571428571428571|0.6571428571428571|0.6571428571428571|0.7142857142857143|0.6428571428571429|0.6521739130434783
15,worst,5,breast-w,0.6980952380952381,0.0272054416325442,0.6857142857142857|0.6857142857142857|0.6571428571428571|0.7142857142857143|0.7285714285714285|0.7142857142857143|0.6714285714285714|0.7142857142857143|0.7428571428571429|0.6666666666666666
15,worst,10,breast-w,0.7796273291925465,0.03314093879182821,0.7142857142857143|0.8|0.8142857142857143|0.8|0.8142857142857143|0.8|0.7428571428571429|0.7857142857142857|0.7857142857142857|0.7391304347826086
15,worst,15,breast-w,0.8255072463768116,0.04065314266845401,0.7428571428571429|0.8571428571428571|0.8428571428571429|0.8428571428571429|0.8714285714285714|0.8428571428571429|0.8142857142857143|0.7571428571428571|0.8285714285714286|0.855072463768116
167121,best,1,Devnagari-Script,0.03998913043478261,0.0004194300300342324,0.04043478260869565|0.040978260869565214|0.03956521739130435|0.03978260869565217|0.04021739130434782|0.03978260869565217|0.03978260869565217|0.03956521739130435|0.03978260869565217|0.04
167121,best,5,Devnagari-Script,0.1946413043478261,0.00379254379919455,0.19956521739130434|0.1917391304347826|0.19554347826086957|0.20076086956521738|0.1907608695652174|0.19706521739130434|0.19434782608695653|0.19641304347826086|0.18815217391304348|0.19206521739130436
167121,best,10,Devnagari-Script,0.4391739130434783,0.00617046750150632,0.4390217391304348|0.4320652173913043|0.4375|0.45217391304347826|0.43728260869565216|0.4335869565217391|0.4490217391304348|0.4341304347826087|0.43815217391304345|0.43880434782608696
167121,best,15,Devnagari-Script,0.5809347826086958,0.0035572551598404695,0.5834782608695652|0.5771739130434783|0.578695652173913|0.5830434782608696|0.5757608695652174|0.5760869565217391|0.5854347826086956|0.5848913043478261|0.5806521739130435|0.5841304347826087
167121,random,1,Devnagari-Script,0.03892391304347826,0.0005015335650025787,0.03967391304347826|0.03967391304347826|0.03815217391304348|0.03880434782608696|0.03923913043478261|0.03880434782608696|0.03836956521739131|0.03836956521739131|0.0391304347826087|0.03902173913043478
167121,random,5,Devnagari-Script,0.17815217391304347,0.004095389080444837,0.1842391304347826|0.17228260869565218|0.17532608695652174|0.18239130434782608|0.18380434782608696|0.1766304347826087|0.1791304347826087|0.17739130434782607|0.17804347826086955|0.17228260869565218
167121,random,10,Devnagari-Script,0.40958695652173904,0.007877368218936497,0.40804347826086956|0.39108695652173914|0.4206521739130435|0.4156521739130435|0.40891304347826085|0.40456521739130435|0.4167391304347826|0.40619565217391307|0.41489130434782606|0.4091304347826087
167121,random,15,Devnagari-Script,0.5710652173913043,0.004389689759137241,0.5597826086956522|0.5696739130434783|0.5747826086956521|0.572391304347826|0.5777173913043478|0.5709782608695653|0.5720652173913043|0.571195652173913|0.5721739130434783|0.5698913043478261
167121,second_best,1,Devnagari-Script,0.03990217391304348,0.0005509272129336593,0.04043478260869565|0.04119565217391304|0.03956521739130435|0.03978260869565217|0.04021739130434782|0.03978260869565217|0.03956521739130435|0.0391304347826087|0.03978260869565217|0.03956521739130435
167121,second_best,5,Devnagari-Script,0.19333695652173916,0.003576417323183246,0.1966304347826087|0.19108695652173913|0.19054347826086956|0.2008695652173913|0.19304347826086957|0.19282608695652173|0.19358695652173913|0.19608695652173913|0.18739130434782608|0.19130434782608696
167121,second_best,10,Devnagari-Script,0.4420217391304348,0.005592325283761232,0.44119565217391304|0.4333695652173913|0.43771739130434784|0.4497826086956522|0.44717391304347825|0.4408695652173913|0.4514130434782609|0.44358695652173913|0.4376086956521739|0.4375
167121,second_best,15,Devnagari-Script,0.5811086956521738,0.006596097832526215,0.5682608695652174|0.5921739130434782|0.5769565217391305|0.5915217391304348|0.5815217391304348|0.5783695652173914|0.5821739130434782|0.581304347826087|0.581304347826087|0.5775
167121,worst,1,Devnagari-Script,0.022282608695652174,0.00023312620206007882,0.022065217391304348|0.022282608695652174|0.0225|0.022608695652173914|0.022391304347826088|0.022282608695652174|0.021739130434782608|0.02217391304347826|0.022391304347826088|0.022391304347826088
167121,worst,5,Devnagari-Script,0.022369565217391307,0.00024207671142739234,0.022282608695652174|0.022391304347826088|0.02282608695652174|0.022608695652173914|0.022391304347826088|0.022391304347826088|0.021847826086956523|0.02217391304347826|0.022391304347826088|0.022391304347826088
167121,worst,10,Devnagari-Script,0.022532608695652177,0.00026199936506943324,0.022608695652173914|0.022608695652173914|0.022717391304347825|0.02282608695652174|0.022608695652173914|0.022608695652173914|0.021847826086956523|0.022717391304347825|0.022391304347826088|0.022391304347826088
167121,worst,15,Devnagari-Script,0.022771739130434784,0.00018982879561492376,0.022391304347826088|0.022934782608695654|0.022717391304347825|0.023043478260869565|0.022934782608695654|0.022608695652173914|0.022608695652173914|0.022717391304347825|0.022934782608695654|0.02282608695652174
18,best,1,mfeat-morphological,0.1995,0.0015000000000000013,0.2|0.2|0.2|0.2|0.2|0.2|0.2|0.2|0.2|0.195
18,best,5,mfeat-morphological,0.6950000000000001,0.01596871942267129,0.695|0.66|0.69|0.72|0.71|0.71|0.68|0.695|0.695|0.695
18,best,10,mfeat-morphological,0.6990000000000001,0.027276363393971697,0.63|0.705|0.685|0.68|0.705|0.725|0.73|0.715|0.705|0.71
18,best,15,mfeat-morphological,0.6785,0.024601829200285065,0.645|0.675|0.67|0.64|0.67|0.7|0.725|0.7|0.69|0.67
18,random,1,mfeat-morphological,0.1995,0.0015000000000000013,0.2|0.2|0.2|0.2|0.2|0.2|0.2|0.2|0.2|0.195
18,random,5,mfeat-morphological,0.639,0.013747727084867533,0.655|0.64|0.63|0.625|0.62|0.65|0.655|0.64|0.62|0.655
18,random,10,mfeat-morphological,0.693,0.020518284528683175,0.695|0.69|0.69|0.725|0.68|0.725|0.69|0.7|0.685|0.65
18,random,15,mfeat-morphological,0.6689999999999999,0.026999999999999986,0.61|0.65|0.67|0.65|0.69|0.67|0.71|0.7|0.67|0.67
18,second_best,1,mfeat-morphological,0.198,0.0040000000000000036,0.2|0.2|0.2|0.2|0.2|0.2|0.2|0.19|0.2|0.19
18,second_best,5,mfeat-morphological,0.6824999999999999,0.02452039967047843,0.685|0.665|0.7|0.675|0.67|0.725|0.7|0.665|0.705|0.635
18,second_best,10,mfeat-morphological,0.6935,0.022918333272731656,0.655|0.695|0.71|0.715|0.705|0.72|0.68|0.715|0.655|0.685
18,second_best,15,mfeat-morphological,0.673,0.024207436873820397,0.64|0.69|0.7|0.675|0.7|0.67|0.67|0.68|0.62|0.685
18,worst,1,mfeat-morphological,0.1,0.0,0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1
18,worst,5,mfeat-morphological,0.10600000000000001,0.0043588989435406735,0.11|0.115|0.1|0.105|0.105|0.105|0.11|0.105|0.1|0.105
18,worst,10,mfeat-morphological,0.10900000000000001,0.004898979485566358,0.115|0.115|0.11|0.105|0.105|0.105|0.115|0.11|0.1|0.11
18,worst,15,mfeat-morphological,0.11000000000000001,0.005916079783099617,0.12|0.105|0.115|0.115|0.11|0.105|0.115|0.11|0.1|0.105
22,best,1,mfeat-zernike,0.185,0.008366600265340753,0.17|0.19|0.18|0.185|0.19|0.19|0.19|0.195|0.17|0.19
22,best,5,mfeat-zernike,0.6040000000000001,0.025573423705088867,0.585|0.575|0.595|0.61|0.565|0.645|0.595|0.645|0.62|0.605
22,best,10,mfeat-zernike,0.708,0.020273134932713276,0.705|0.67|0.695|0.73|0.685|0.705|0.74|0.725|0.705|0.72
22,best,15,mfeat-zernike,0.6839999999999999,0.02653299832284317,0.67|0.67|0.7|0.73|0.66|0.665|0.72|0.675|0.645|0.705
22,random,1,mfeat-zernike,0.1915,0.0070887234393789186,0.175|0.19|0.2|0.185|0.2|0.195|0.195|0.19|0.19|0.195
22,random,5,mfeat-zernike,0.6094999999999999,0.02621545345783666,0.56|0.6|0.58|0.65|0.625|0.625|0.615|0.61|0.64|0.59
22,random,10,mfeat-zernike,0.6890000000000001,0.03192177939902471,0.7|0.715|0.655|0.755|0.72|0.66|0.65|0.675|0.69|0.67
22,random,15,mfeat-zernike,0.6635,0.03384154251803542,0.585|0.655|0.695|0.69|0.635|0.675|0.67|0.695|0.695|0.64
22,second_best,1,mfeat-zernike,0.186,0.009165151389911677,0.17|0.19|0.18|0.185|0.195|0.195|0.19|0.195|0.17|0.19
22,second_best,5,mfeat-zernike,0.5995,0.041919565837446375,0.565|0.575|0.605|0.62|0.515|0.655|0.58|0.62|0.595|0.665
22,second_best,10,mfeat-zernike,0.691,0.028354893757515633,0.63|0.695|0.665|0.735|0.7|0.68|0.725|0.705|0.68|0.695
22,second_best,15,mfeat-zernike,0.6905000000000001,0.023393375130579142,0.655|0.705|0.665|0.72|0.7|0.685|0.705|0.725|0.66|0.685
22,worst,1,mfeat-zernike,0.1005,0.001499999999999997,0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.105|0.1|0.1
22,worst,5,mfeat-zernike,0.0995,0.004153311931459037,0.1|0.1|0.105|0.09|0.1|0.1|0.105|0.1|0.095|0.1
22,worst,10,mfeat-zernike,0.1055,0.006499999999999998,0.11|0.11|0.105|0.105|0.105|0.105|0.1|0.095|0.12|0.1
22,worst,15,mfeat-zernike,0.10500000000000001,0.009999999999999998,0.105|0.1|0.115|0.085|0.11|0.105|0.12|0.095|0.115|0.1
3,best,1,kr-vs-kp,0.6605094043887146,0.016208008538203002,0.690625|0.628125|0.6625|0.6625|0.678125|0.653125|0.6551724137931034|0.6551724137931034|0.6489028213166145|0.670846394984326
3,best,5,kr-vs-kp,0.9408640282131661,0.010699154523655306,0.9375|0.93125|0.93125|0.959375|0.940625|0.94375|0.9247648902821317|0.9341692789968652|0.9529780564263323|0.9529780564263323
3,best,10,kr-vs-kp,0.9931132445141065,0.005910582893099573,0.99375|0.9875|0.990625|0.996875|1.0|1.0|0.9968652037617555|0.9811912225705329|0.987460815047022|0.9968652037617555
3,best,15,kr-vs-kp,0.9959306426332288,0.0028189318552375915,0.99375|0.99375|0.996875|0.996875|1.0|1.0|0.9968652037617555|0.9905956112852664|0.9937304075235109|0.9968652037617555
3,random,1,kr-vs-kp,0.6605094043887146,0.016208008538203002,0.690625|0.628125|0.6625|0.6625|0.678125|0.653125|0.6551724137931034|0.6551724137931034|0.6489028213166145|0.670846394984326
3,random,5,kr-vs-kp,0.9408640282131661,0.010699154523655306,0.9375|0.93125|0.93125|0.959375|0.940625|0.94375|0.9247648902821317|0.9341692789968652|0.9529780564263323|0.9529780564263323
3,random,10,kr-vs-kp,0.9931132445141065,0.005910582893099573,0.99375|0.9875|0.990625|0.996875|1.0|1.0|0.9968652037617555|0.9811912225705329|0.987460815047022|0.9968652037617555
3,random,15,kr-vs-kp,0.99530368338558,0.003211263677174398,0.99375|0.99375|0.996875|0.996875|1.0|1.0|0.9905956112852664|0.9905956112852664|0.9937304075235109|0.9968652037617555
3,second_best,1,kr-vs-kp,0.6605094043887146,0.016208008538203002,0.690625|0.628125|0.6625|0.6625|0.678125|0.653125|0.6551724137931034|0.6551724137931034|0.6489028213166145|0.670846394984326
3,second_best,5,kr-vs-kp,0.9408640282131661,0.010699154523655306,0.9375|0.93125|0.93125|0.959375|0.940625|0.94375|0.9247648902821317|0.9341692789968652|0.9529780564263323|0.9529780564263323
3,second_best,10,kr-vs-kp,0.9934267241379311,0.004737997997656346,0.996875|0.9875|0.990625|0.99375|1.0|1.0|0.9937304075235109|0.987460815047022|0.987460815047022|0.9968652037617555
3,second_best,15,kr-vs-kp,0.99561618338558,0.0034907675415894444,0.996875|0.99375|0.996875|0.996875|1.0|1.0|0.987460815047022|0.9937304075235109|0.9937304075235109|0.9968652037617555
3,worst,1,kr-vs-kp,0.5222159090909091,0.0009546463070399672,0.521875|0.521875|0.521875|0.521875|0.521875|0.521875|0.5203761755485894|0.5235109717868338|0.5235109717868338|0.5235109717868338
3,worst,5,kr-vs-kp,0.5197149294670846,0.008579876594116716,0.521875|0.503125|0.525|0.509375|0.525|0.525|0.5329153605015674|0.5235109717868338|0.5109717868338558|0.5203761755485894
3,worst,10,kr-vs-kp,0.5469239811912225,0.018090937315969616,0.565625|0.553125|0.53125|0.56875|0.5625|0.53125|0.554858934169279|0.5203761755485894|0.5611285266457681|0.5203761755485894
3,worst,15,kr-vs-kp,0.6260815047021944,0.018248579849875386,0.615625|0.634375|0.66875|0.646875|0.621875|0.6125|0.6206896551724138|0.6050156739811913|0.6238244514106583|0.6112852664576802
32,best,1,pendigits,0.20305682852179668,0.00381509930599555,0.20545454545454545|0.2|0.20564149226569609|0.20564149226569609|0.20473157415832574|0.20382165605095542|0.20473157415832574|0.20564149226569609|0.19290263876251137|0.20200181983621474
32,best,5,pendigits,0.8193238481263958,0.007737909446183103,0.8181818181818182|0.8127272727272727|0.8325750682438581|0.8289353958143767|0.827115559599636|0.8152866242038217|0.818926296633303|0.805277525022748|0.8180163785259327|0.816196542311192
32,best,10,pendigits,0.9577869964430473,0.0073164047339809545,0.9690909090909091|0.9518181818181818|0.9572338489535942|0.9581437670609645|0.9663330300272975|0.9481346678798908|0.9463148316651502|0.9572338489535942|0.9663330300272975|0.9572338489535942
32,best,15,pendigits,0.9631545206385972,0.0049574869386918565,0.97|0.9618181818181818|0.9626933575978162|0.9672429481346679|0.9672429481346679|0.9581437670609645|0.9526842584167425|0.9617834394904459|0.9681528662420382|0.9617834394904459
32,random,1,pendigits,0.18777301679212505,0.003108954778779947,0.18545454545454546|0.1890909090909091|0.19199272065514103|0.18744313011828936|0.18653321201091902|0.19017288444040037|0.181073703366697|0.19199272065514103|0.18744313011828936|0.18653321201091902
32,random,5,pendigits,0.793394408139631,0.012671874159884093,0.8145454545454546|0.7809090909090909|0.7998180163785259|0.7998180163785259|0.7807097361237488|0.7907188353048226|0.7861692447679709|0.7952684258416742|0.7743403093721565|0.8116469517743403
32,random,10,pendigits,0.9397757465464472,0.011475775903719215,0.9454545454545454|0.9190909090909091|0.9463148316651502|0.9481346678798908|0.9490445859872612|0.9517743403093721|0.9326660600545951|0.9190172884440401|0.9408553230209281|0.9454049135577798
32,random,15,pendigits,0.9607002233435354,0.006445698754083724,0.95|0.9545454545454546|0.9699727024567789|0.9572338489535942|0.9690627843494085|0.9617834394904459|0.9608735213830755|0.9681528662420382|0.9608735213830755|0.9545040946314831
32,second_best,1,pendigits,0.20269286127884856,0.004775734144331265,0.20545454545454545|0.2|0.20564149226569609|0.20564149226569609|0.20473157415832574|0.20382165605095542|0.20382165605095542|0.20564149226569609|0.18926296633303002|0.20291173794358508
32,second_best,5,pendigits,0.8201427744230292,0.009791936607060642,0.8218181818181818|0.8090909090909091|0.8398544131028207|0.8252957233848953|0.8298453139217471|0.813466787989081|0.8125568698817106|0.8070973612374887|0.816196542311192|0.8262056414922657
32,second_best,10,pendigits,0.9566955083133427,0.0054643421277691985,0.9609090909090909|0.9554545454545454|0.9545040946314831|0.9535941765241128|0.9636032757051866|0.9472247497725205|0.9499545040946314|0.9590536851683349|0.9654231119199272|0.9572338489535942
32,second_best,15,pendigits,0.9631543551989411,0.005024849785165515,0.9709090909090909|0.9627272727272728|0.9617834394904459|0.9554140127388535|0.9636032757051866|0.9572338489535942|0.9581437670609645|0.9654231119199272|0.9654231119199272|0.9708826205641492
32,worst,1,pendigits,0.10480354040863596,0.0005535656374231197,0.10454545454545454|0.10454545454545454|0.10464058234758872|0.10464058234758872|0.10555050045495905|0.10555050045495905|0.10464058234758872|0.10464058234758872|0.10555050045495905|0.10373066424021839
32,worst,5,pendigits,0.10571312763669452,0.0010479159367995292,0.10818181818181818|0.10454545454545454|0.10646041856232939|0.10555050045495905|0.10646041856232939|0.10555050045495905|0.10464058234758872|0.10555050045495905|0.10555050045495905|0.10464058234758872
32,worst,10,pendigits,0.10716883116883116,0.0016149413935957208,0.11|0.10454545454545454|0.1091901728844404|0.10646041856232939|0.10828025477707007|0.10737033666969972|0.10555050045495905|0.10737033666969972|0.10737033666969972|0.10555050045495905
32,worst,15,pendigits,0.10898817106460419,0.0022844781114593274,0.11363636363636363|0.10636363636363637|0.10828025477707007|0.10828025477707007|0.11191992720655142|0.11010009099181074|0.10737033666969972|0.11010009099181074|0.10737033666969972|0.10646041856232939
